title,link
"СРОЧНО Продаётся УЧАСТОК 10соток, Дом 100m2+, Улица Саватчи",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-10sotok-dom-100m2-ulica-savatchi-ID45JYQ.html
Продаётся участок 5.3соток на Мирабадском районе,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-5-3sotok-na-mirabadskom-rajone-ID46BTQ.html
"Продается ЕВРО дом в Яшнабадском районе, 40 лет победы, крестик",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-v-yashnabadskom-rajone-40-let-pobedy-krestik-ID46Cpw.html
Продается Евро дом на Никитина,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-na-nikitina-ID41Vd4.html
Продается Участок 5 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-5-sotok-ID46GzD.html
Продается Евро дом на Центре Луначарского,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-na-centre-lunacharskogo-ID43MDI.html
Продается Евро дом на Алишеробод,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-na-alisherobod-ID43PjJ.html
"Коттедж в Мирзо-Улугбекском районе | 6 комн, 5 с/у | 460 м² | $450 000",https://www.olx.uz/d/oz/obyavlenie/kottedzh-v-mirzo-ulugbekskom-rajone-6-komn-5-s-u-460-m-450-000-ID46Gza.html
Dom в Мирзо-Улугбекском районе на Алишеробод,https://www.olx.uz/d/oz/obyavlenie/dom-v-mirzo-ulugbekskom-rajone-na-alisherobod-ID3wRlX.html
Участок Корасув 6 10 соток,https://www.olx.uz/d/oz/obyavlenie/uchastok-korasuv-6-10-sotok-ID46GyO.html
ПРОДАЁТСЯ НОВЫЙ ХАЙТЕК ДОМ 5соток ул Циолковского Мечеть Авайхон,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-novyj-xajtek-dom-5sotok-ul-ciolkovskogo-mechet-avajxon-ID3ZZzL.html
"Продаётся участок 4.5 сотки на ул.Саламатина 1 линия, ор-р: Братские М",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-4-5-sotki-na-ul-salamatina-1-liniya-or-r-bratskie-m-ID46Gyn.html
Uy shahar markazida,https://www.olx.uz/d/oz/obyavlenie/uy-shahar-markazida-ID2SujI.html
Ишлаб турган Миллий Хостел Сотилади Фарофон 2 тор кучаси,https://www.olx.uz/d/oz/obyavlenie/ishlab-turgan-millij-xostel-sotiladi-farofon-2-tor-kuchasi-ID41Mlj.html
Кази махаллада 3.2соткали 2этажли уй сотилади 8та хонали бассейн бор,https://www.olx.uz/d/oz/obyavlenie/kazi-maxallada-3-2sotkali-2etazhli-uj-sotiladi-8ta-xonali-bassejn-bor-ID46AbC.html
Янги қурилган ҳовли сотилади,https://www.olx.uz/d/oz/obyavlenie/yangi-qurilgan-hovli-sotiladi-ID3X788.html
Huvaydo mahalla 3 sotix,https://www.olx.uz/d/oz/obyavlenie/huvaydo-mahalla-3-sotix-ID44Y4e.html
"Продажа евро Участок 3,5 соток / Махалля Билимдон (бтк)",https://www.olx.uz/d/oz/obyavlenie/prodazha-evro-uchastok-3-5-sotok-maxallya-bilimdon-btk-ID46Gy2.html
"Uchastok 4,5sotix",https://www.olx.uz/d/oz/obyavlenie/uchastok-4-5sotix-ID46Gxv.html
Срочно Участка ер сотилади Юнсобод yer sotiladi йулни юзида 8 сотих Юн,https://www.olx.uz/d/oz/obyavlenie/srochno-uchastka-er-sotiladi-yunsobod-yer-sotiladi-julni-yuzida-8-sotix-yun-ID3Det6.html
Продается Участка 1.5 сотх,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastka-1-5-sotx-ID46Gvd.html
"Профессорский городок Площадь участка 4,8 соток",https://www.olx.uz/d/oz/obyavlenie/professorskij-gorodok-ploshhad-uchastka-4-8-sotok-ID419GA.html
Нозимахонум улица 6 соток 20 на 30 метр Профессорский,https://www.olx.uz/d/oz/obyavlenie/nozimaxonum-ulica-6-sotok-20-na-30-metr-professorskij-ID416wM.html
Продается Евродом 2.6 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evrodom-2-6-sotok-ID46Gx4.html
Ваш оазис уюта и покоя.,https://www.olx.uz/d/oz/obyavlenie/vash-oazis-uyuta-i-pokoya-ID447F6.html
"Бунедкор махалла 1,3 сотки участок Янги 16 йиллик ориентир Мехнат",https://www.olx.uz/d/oz/obyavlenie/bunedkor-maxalla-1-3-sotki-uchastok-yangi-16-jillik-orientir-mexnat-ID43faW.html
Квартира пулига Уй сотилади,https://www.olx.uz/d/oz/obyavlenie/kvartira-puliga-uj-sotiladi-ID40b9a.html
"Коттеджный городок у мечети, Сергели, 14 домов, участок 1 - 2с.Продажа",https://www.olx.uz/d/oz/obyavlenie/kottedzhnyj-gorodok-u-mecheti-sergeli-14-domov-uchastok-1-2s-prodazha-ID3ZaLK.html
Mirza Golip kuchasi,https://www.olx.uz/d/oz/obyavlenie/mirza-golip-kuchasi-ID46weN.html
"≈ЕВРОДОМИК готовый, 6 комнат, 2 этажа Янги Дархон продаётся дом",https://www.olx.uz/d/oz/obyavlenie/evrodomik-gotovyj-6-komnat-2-etazha-yangi-darxon-prodayotsya-dom-ID45TsS.html
Срочна Продаётся Комфортная Участок на Яккасарай ракат 4.66 соток,https://www.olx.uz/d/oz/obyavlenie/srochna-prodayotsya-komfortnaya-uchastok-na-yakkasaraj-rakat-4-66-sotok-ID44fD3.html
Срочна Продаётся Участок на Чиланзар против Отчопар 1-линия для бизнес,https://www.olx.uz/d/oz/obyavlenie/srochna-prodayotsya-uchastok-na-chilanzar-protiv-otchopar-1-liniya-dlya-biznes-ID44uaQ.html
"Ибн-Сино пост ГАИ Еш Ленинчи 1,5 км участок 8 соток фасад 20длина 40 м",https://www.olx.uz/d/oz/obyavlenie/ibn-sino-post-gai-esh-leninchi-1-5-km-uchastok-8-sotok-fasad-20dlina-40-m-ID43jLL.html
Дом Никитина 2 соток,https://www.olx.uz/d/oz/obyavlenie/dom-nikitina-2-sotok-ID46j1v.html
Участок Дормон 8 соток,https://www.olx.uz/d/oz/obyavlenie/uchastok-dormon-8-sotok-ID46Gv5.html
Дом Чукурсой Таш игрушка 5.2 соток 500м2 4 этаж,https://www.olx.uz/d/oz/obyavlenie/dom-chukursoj-tash-igrushka-5-2-sotok-500m2-4-etazh-ID3SURi.html
6 комнатный дом 3 соток Мирзо Улугбекский район Ориентир Циолковский,https://www.olx.uz/d/oz/obyavlenie/6-komnatnyj-dom-3-sotok-mirzo-ulugbekskij-rajon-orientir-ciolkovskij-ID44qJD.html
6 комнатный дом 3 соток Мирзо Улугбекский район Ориентир ул. Амир Тему,https://www.olx.uz/d/oz/obyavlenie/6-komnatnyj-dom-3-sotok-mirzo-ulugbekskij-rajon-orientir-ul-amir-temu-ID44www.html
"6 комнатный дом 2,5 соток Мирзо Улугбекский район Ориентир Мевазор",https://www.olx.uz/d/oz/obyavlenie/6-komnatnyj-dom-2-5-sotok-mirzo-ulugbekskij-rajon-orientir-mevazor-ID44wwG.html
Новый эвро дом 2.4,https://www.olx.uz/d/oz/obyavlenie/novyj-evro-dom-2-4-ID426n9.html
Уй ўзимники сифатли қурилган,https://www.olx.uz/d/oz/obyavlenie/uj-ozimniki-sifatli-qurilgan-ID3VAYd.html
"Срочно Продается участок центре города ! 3,2 соток !",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-uchastok-centre-goroda-3-2-sotok-ID3VPD0.html
Продажа дома на Никитина 3.5 соток Мирзо Улугбек,https://www.olx.uz/d/oz/obyavlenie/prodazha-doma-na-nikitina-3-5-sotok-mirzo-ulugbek-ID45uni.html
Восхитительный дом по цене 4 комнатной квартиры? Это возможно!,https://www.olx.uz/d/oz/obyavlenie/vosxititelnyj-dom-po-cene-4-komnatnoj-kvartiry-eto-vozmozhno-ID4482b.html
"4-х комнатный Евро Коттедж 2,5 соток Мирзо Улугбекский район",https://www.olx.uz/d/oz/obyavlenie/4-x-komnatnyj-evro-kottedzh-2-5-sotok-mirzo-ulugbekskij-rajon-ID44qvD.html
Срочно продам участок,https://www.olx.uz/d/oz/obyavlenie/srochno-prodam-uchastok-ID30CKT.html
"Олмазор туманида 6,36 сотих 8 хонали файзли ховли шошилинч сотилади!",https://www.olx.uz/d/oz/obyavlenie/olmazor-tumanida-6-36-sotix-8-xonali-fajzli-xovli-shoshilinch-sotiladi-ID45Trj.html
5 комнатный дом 3 соток Мирзо Улугбекский район Ориентир Циолковский,https://www.olx.uz/d/oz/obyavlenie/5-komnatnyj-dom-3-sotok-mirzo-ulugbekskij-rajon-orientir-ciolkovskij-ID44quQ.html
5 комнатный дом 3 соток Мирзо Улугбекский район Ориентир Циолковский,https://www.olx.uz/d/oz/obyavlenie/5-komnatnyj-dom-3-sotok-mirzo-ulugbekskij-rajon-orientir-ciolkovskij-ID44qCm.html
"≈5.16 сотка, БЕШКАЙРАГОЧ, УЧТЕПАда ховли сотилади",https://www.olx.uz/d/oz/obyavlenie/5-16-sotka-beshkajragoch-uchtepada-xovli-sotiladi-ID45Tr0.html
Яшнабод туманида ҳовли сотилади.,https://www.olx.uz/d/oz/obyavlenie/yashnabod-tumanida-hovli-sotiladi-ID3XODZ.html
Дом 3.75 соток Учтепинский район,https://www.olx.uz/d/oz/obyavlenie/dom-3-75-sotok-uchtepinskij-rajon-ID3ZLQI.html
"Срочно продается дом 4комн, 1,3 соток, ор-р за Азербайджанским центром",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dom-4komn-1-3-sotok-or-r-za-azerbajdzhanskim-centrom-ID3PB5f.html
СРОЧНО Продается дом 6.5 соток Евродом Хувайдо Uy sotiladi Huvaydo,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dom-6-5-sotok-evrodom-xuvajdo-uy-sotiladi-huvaydo-ID3JqW3.html
"Продается Оханграбо частный дом 2 этажа, николаевский кирпич, 4.5сот",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-oxangrabo-chastnyj-dom-2-etazha-nikolaevskij-kirpich-4-5sot-ID414Gd.html
Продаётся 7.2 соток участка на Охунбобоев (27.000 за 1 соток),https://www.olx.uz/d/oz/obyavlenie/prodayotsya-7-2-sotok-uchastka-na-oxunboboev-27-000-za-1-sotok-ID45Tps.html
Янги узбекистон опа сингил балик! Продается коттедж 2.7 соток 6 комнат,https://www.olx.uz/d/oz/obyavlenie/yangi-uzbekiston-opa-singil-balik-prodaetsya-kottedzh-2-7-sotok-6-komnat-ID46j9d.html
Когда дом — это искусство…,https://www.olx.uz/d/oz/obyavlenie/kogda-dom-eto-iskusstvo-ID46j8R.html
Продается домик на массив Госпиталке,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-domik-na-massiv-gospitalke-ID2JzVQ.html
Никитина махалля. Хирмонтепа 2 проезд,https://www.olx.uz/d/oz/obyavlenie/nikitina-maxallya-xirmontepa-2-proezd-ID3WLy7.html
"Новый евродом в махале Камолон, 3,1 сотки, 6 комнат, 4 уровня=",https://www.olx.uz/d/oz/obyavlenie/novyj-evrodom-v-maxale-kamolon-3-1-sotki-6-komnat-4-urovnya-ID3OSfC.html
"Продаётся участок 4,3 сотки. Цена указанна за сотку. Возможна ипотека",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-4-3-sotki-cena-ukazanna-za-sotku-vozmozhna-ipoteka-ID456w9.html
Жуманжи евро дом 9соток 3уровней 9комнат евро люкс со всеми удобствами,https://www.olx.uz/d/oz/obyavlenie/zhumanzhi-evro-dom-9sotok-3urovnej-9komnat-evro-lyuks-so-vsemi-udobstvami-ID45TnG.html
Бектемир Евро коттедж в современном стиле. Укомплектованный=,https://www.olx.uz/d/oz/obyavlenie/bektemir-evro-kottedzh-v-sovremennom-stile-ukomplektovannyj-ID3VRRA.html
"Продается участок 10 соток, Старые Сергели",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-10-sotok-starye-sergeli-ID3ZLOb.html
"Уй сотилади, Сергели, Юқори Дархон, метро Ўзгариш (2-бекат)",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-sergeli-yuqori-darxon-metro-ozgarish-2-bekat-ID3WP4w.html
"Продается дом с участком, уникальное месторасположение!",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-s-uchastkom-unikalnoe-mestoraspolozhenie-ID3G9TU.html
Бетемир туманида орзуингиздаги уй,https://www.olx.uz/d/oz/obyavlenie/betemir-tumanida-orzuingizdagi-uj-ID44MNp.html
"Участок на Чинабаде 5,3 соток, угловой, фасад 43 метра=",https://www.olx.uz/d/oz/obyavlenie/uchastok-na-chinabade-5-3-sotok-uglovoj-fasad-43-metra-ID43F7J.html
Уй сотилади Ховли,https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-xovli-ID44lKw.html
Продажа Дома на Никитина.,https://www.olx.uz/d/oz/obyavlenie/prodazha-doma-na-nikitina-ID3rzJp.html
Продается Дом около Чайхона салом,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-okolo-chajxona-salom-ID3JG7Y.html
Bel tepa dom garyantya,https://www.olx.uz/d/oz/obyavlenie/bel-tepa-dom-garyantya-ID3IQll.html
Продаётся участок (дом),https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-dom-ID3WCAA.html
"Yangi kottej Bektemir, 2.5 sotok, ta'mirlangan, mebel va texnika=",https://www.olx.uz/d/oz/obyavlenie/yangi-kottej-bektemir-2-5-sotok-tamirlangan-mebel-va-texnika-ID3Y8af.html
Янгиобод 9 сотих 270000 Фасад 25м,https://www.olx.uz/d/oz/obyavlenie/yangiobod-9-sotix-270000-fasad-25m-ID3XOzv.html
Продаю участок 2 соток 3 комната. Маххаля Янгиобод,https://www.olx.uz/d/oz/obyavlenie/prodayu-uchastok-2-sotok-3-komnata-maxxalya-yangiobod-ID45uho.html
Yunusobod Yevro Uchaska sotiladi 3 sotix,https://www.olx.uz/d/oz/obyavlenie/yunusobod-yevro-uchaska-sotiladi-3-sotix-ID46Gqa.html
Onix Коттедж 2 сотки - 245.3м2 Файзабад,https://www.olx.uz/d/oz/obyavlenie/onix-kottedzh-2-sotki-245-3m2-fajzabad-ID45h2f.html
Продаётся евродом.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-ID3Ss2y.html
"продаю дом, участок",https://www.olx.uz/d/oz/obyavlenie/prodayu-dom-uchastok-ID46Bkr.html
3х ком.Дом. Cергелийский р-н. Старые Сергели Ул.Нилуфар,https://www.olx.uz/d/oz/obyavlenie/3x-kom-dom-cergelijskij-r-n-starye-sergeli-ul-nilufar-ID4516L.html
3х ком. Дом Cергелийский р-н. Старые Сергели Ул.Нилуфар,https://www.olx.uz/d/oz/obyavlenie/3x-kom-dom-cergelijskij-r-n-starye-sergeli-ul-nilufar-ID3YgIS.html
"Свой Дом. Янгихаетский район , улица Марказий ( Туркво )",https://www.olx.uz/d/oz/obyavlenie/svoj-dom-yangixaetskij-rajon-ulica-markazij-turkvo-ID4517M.html
"4х ком. Дом. Сергелийском районе, Старые Сергели",https://www.olx.uz/d/oz/obyavlenie/4x-kom-dom-sergelijskom-rajone-starye-sergeli-ID451ak.html
Uy sotiladi. M.Ulugbek tumani,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-m-ulugbek-tumani-ID46Gpr.html
Silk road Ул. Сайрам Дом 450 кв.м,https://www.olx.uz/d/oz/obyavlenie/silk-road-ul-sajram-dom-450-kv-m-ID46Gpi.html
Продается евро-коттедж в американском стиле,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-kottedzh-v-amerikanskom-stile-ID46GoU.html
продается участок 6 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-6-sotok-ID3Q3Da.html
Продам дом вдоль дороги,https://www.olx.uz/d/oz/obyavlenie/prodam-dom-vdol-dorogi-ID3WLqY.html
Uy sotiladi Tuzel Yashnobod tumani,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-tuzel-yashnobod-tumani-ID3ycrA.html
"6 сотихли ҳовли-жой сотилади. Чуқурсой, Иброҳим ота тор кўчаси 87-а уй",https://www.olx.uz/d/oz/obyavlenie/6-sotixli-hovli-zhoj-sotiladi-chuqursoj-ibrohim-ota-tor-kochasi-87-a-uj-ID3qfqz.html
"Yunusobood tumani 8 kv yo'lli yuzidi hovli sotiladi 5 hona 2,27 sotih",https://www.olx.uz/d/oz/obyavlenie/yunusobood-tumani-8-kv-yolli-yuzidi-hovli-sotiladi-5-hona-2-27-sotih-ID46asM.html
"УЧАСТОК САЙРАМ ""Sayram Village"" Улугбекский район/ British school",https://www.olx.uz/d/oz/obyavlenie/uchastok-sajram-sayram-village-ulugbekskij-rajon-british-school-ID46AHS.html
Срочно продаю Дом,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayu-dom-ID44UWe.html
Жарарик кўча юзи. Под любой бизнес,https://www.olx.uz/d/oz/obyavlenie/zhararik-kocha-yuzi-pod-lyuboj-biznes-ID3RPoc.html
Dom sotiladi 4 xona 82 kv Qoraqamish besh qo'rg'on 2,https://www.olx.uz/d/oz/obyavlenie/dom-sotiladi-4-xona-82-kv-qoraqamish-besh-qorgon-2-ID41A5f.html
Продаётся участок для бизнеса,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-dlya-biznesa-ID41A4D.html
"Ботаника, коттеджный поселок - Дом у речки",https://www.olx.uz/d/oz/obyavlenie/botanika-kottedzhnyj-poselok-dom-u-rechki-ID3RCQT.html
Дом коттедж кидирганлар учун шинам кошона,https://www.olx.uz/d/oz/obyavlenie/dom-kottedzh-kidirganlar-uchun-shinam-koshona-ID3EtlN.html
"Литературный 2,2 сот кўча юзида",https://www.olx.uz/d/oz/obyavlenie/literaturnyj-2-2-sot-kocha-yuzida-ID3XgMs.html
"Ц-5, коттедж, 3 сотки, можно под строительство 2-х коттеджей",https://www.olx.uz/d/oz/obyavlenie/c-5-kottedzh-3-sotki-mozhno-pod-stroitelstvo-2-x-kottedzhej-ID42SEc.html
Продается уютный дом в Сергелинском районе,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uyutnyj-dom-v-sergelinskom-rajone-ID46Gn6.html
"Юнусобод Хасанбойда 5,85 сотих ховли",https://www.olx.uz/d/oz/obyavlenie/yunusobod-xasanbojda-5-85-sotix-xovli-ID3G1J1.html
Yengi Toshkent hovli sotiladi 8.4 sutox (Rohat postdan 1 km uzoqlikda),https://www.olx.uz/d/oz/obyavlenie/yengi-toshkent-hovli-sotiladi-8-4-sutox-rohat-postdan-1-km-uzoqlikda-ID3KySe.html
СРОЧНО продаётся СВОЙ участок 4.4 сотки. Азербайджанский центр,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-svoj-uchastok-4-4-sotki-azerbajdzhanskij-centr-ID3XCoJ.html
"Учтепа, Штабда енги коттедж",https://www.olx.uz/d/oz/obyavlenie/uchtepa-shtabda-engi-kottedzh-ID444Hx.html
Продаётся уютный дом для комфортной жизни! Кибрайский район,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uyutnyj-dom-dlya-komfortnoj-zhizni-kibrajskij-rajon-ID43mev.html
"Чингельды, Мирзо Улугбек! Продаётся дом 2,9 соток 4 комнат",https://www.olx.uz/d/oz/obyavlenie/chingeldy-mirzo-ulugbek-prodayotsya-dom-2-9-sotok-4-komnat-ID3Zb7z.html
Продаётся дом в Яккасарайском районе,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-v-yakkasarajskom-rajone-ID41Aia.html
Srochniy sotiladi Musaffo maskan uylari,https://www.olx.uz/d/oz/obyavlenie/srochniy-sotiladi-musaffo-maskan-uylari-ID43Pyq.html
"Пилла, Мирзо Улугбек! Продаётся дом 5,5 соток 4 комнат",https://www.olx.uz/d/oz/obyavlenie/pilla-mirzo-ulugbek-prodayotsya-dom-5-5-sotok-4-komnat-ID413TY.html
"Мать и Дитя 4,2 сотки дом участок, срочно!",https://www.olx.uz/d/oz/obyavlenie/mat-i-ditya-4-2-sotki-dom-uchastok-srochno-ID45Tiu.html
"Чингельды, Мирзо-Улугбек! Продаётся дом 7,1 соток 8 комнат",https://www.olx.uz/d/oz/obyavlenie/chingeldy-mirzo-ulugbek-prodayotsya-dom-7-1-sotok-8-komnat-ID3Dqwa.html
"Юнусабад! Продаётся Евродом 2,8 соток 5 комнат",https://www.olx.uz/d/oz/obyavlenie/yunusabad-prodayotsya-evrodom-2-8-sotok-5-komnat-ID4144o.html
Uchastka sotiladi yunsoboda 19 kv Maxalada narxi kelishib gaplashiladi,https://www.olx.uz/d/oz/obyavlenie/uchastka-sotiladi-yunsoboda-19-kv-maxalada-narxi-kelishib-gaplashiladi-ID3QgAQ.html
Продается дом с ремонтом у речки,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-s-remontom-u-rechki-ID46Fn9.html
Uchastka Sotiladi,https://www.olx.uz/d/oz/obyavlenie/uchastka-sotiladi-ID4647z.html
Kotej arzon narhda sotiladi 57000,https://www.olx.uz/d/oz/obyavlenie/kotej-arzon-narhda-sotiladi-57000-ID45Ql8.html
"Продаю угловой участок. NRG MEROS, Grenwich. 3,5 соток. Саракулька",https://www.olx.uz/d/oz/obyavlenie/prodayu-uglovoj-uchastok-nrg-meros-grenwich-3-5-sotok-sarakulka-ID42iq3.html
Евро Дом в стиле Hi-Tech 2 сотки 320 м2 Новый Узбекистан М-Улугбекский,https://www.olx.uz/d/oz/obyavlenie/evro-dom-v-stile-hi-tech-2-sotki-320-m2-novyj-uzbekistan-m-ulugbekskij-ID3smaU.html
Новый Дом в стиле Хай Тек в Новом Узбекистане М-Улугбекский р-н 300 м2,https://www.olx.uz/d/oz/obyavlenie/novyj-dom-v-stile-xaj-tek-v-novom-uzbekistane-m-ulugbekskij-r-n-300-m2-ID3FkRC.html
Сергели. Хонобод. Продам 3 дома из 9 комнат на 6 сотках.,https://www.olx.uz/d/oz/obyavlenie/sergeli-xonobod-prodam-3-doma-iz-9-komnat-na-6-sotkax-ID3XgAD.html
5.7 сотих 4 хона янги ремонт ховли сотилади срочно,https://www.olx.uz/d/oz/obyavlenie/5-7-sotix-4-xona-yangi-remont-xovli-sotiladi-srochno-ID449ZD.html
Сергели.Хонтепа махалля. 4 сотиҳда 5хонали евроремонтли уй сотаман,https://www.olx.uz/d/oz/obyavlenie/sergeli-xontepa-maxallya-4-sotihda-5xonali-evroremontli-uj-sotaman-ID3RG1X.html
"Сергели, Олчазор махалляси. 2 сотихда 7 хонали янги уй сотаман .",https://www.olx.uz/d/oz/obyavlenie/sergeli-olchazor-maxallyasi-2-sotixda-7-xonali-yangi-uj-sotaman-ID41JL3.html
Сергели. Махалля Чорток .10 сотихда 9 хонали зор уй сотаман .,https://www.olx.uz/d/oz/obyavlenie/sergeli-maxallya-chortok-10-sotixda-9-xonali-zor-uj-sotaman-ID41JIk.html
Центр Луначарский готовый дом 7 соток,https://www.olx.uz/d/oz/obyavlenie/centr-lunacharskij-gotovyj-dom-7-sotok-ID3N2pN.html
"Сергели, Хонтепа махалляси. 1.3сотихда 5 хонали 2 каватли уй сотаман .",https://www.olx.uz/d/oz/obyavlenie/sergeli-xontepa-maxallyasi-1-3sotixda-5-xonali-2-kavatli-uj-sotaman-ID3VPYt.html
Nukus kinoteatri. Politexnika universiteti roʻparasi.3.6 sotik.,https://www.olx.uz/d/oz/obyavlenie/nukus-kinoteatri-politexnika-universiteti-roparasi-3-6-sotik-ID45Tgo.html
Продается участок с двумя зданиями,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-s-dvumya-zdaniyami-ID40yhh.html
"Продается дом 4 сотки , 330 квадратов Сергели район махаля Кенгмакон",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-4-sotki-330-kvadratov-sergeli-rajon-maxalya-kengmakon-ID46HJk.html
"СРОЧНО Продаётся УЧАСТОК 10соток, Дом 100m2+, Улица Саватчи",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-10sotok-dom-100m2-ulica-savatchi-ID45JYQ.html
Продается дом с хорошей локацией,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-s-xoroshej-lokaciej-ID46Gk7.html
Сергели.Кумарык махалляси. 9.5 sotihda biznes uchun uy sotaman,https://www.olx.uz/d/oz/obyavlenie/sergeli-kumaryk-maxallyasi-9-5-sotihda-biznes-uchun-uy-sotaman-ID3O9xL.html
"Центр Луначарского продается 4,3 соток",https://www.olx.uz/d/oz/obyavlenie/centr-lunacharskogo-prodaetsya-4-3-sotok-ID44Uvz.html
"Продается участок, Буз Базар, Сайрам, Военный госпиталь",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-buz-bazar-sajram-voennyj-gospital-ID45ubl.html
1.7 сотихлик участка сотилади,https://www.olx.uz/d/oz/obyavlenie/1-7-sotixlik-uchastka-sotiladi-ID3Nble.html
Шайхонтохур тумани 1 этажли уй 7 хона 2 санузел уй ичида,https://www.olx.uz/d/oz/obyavlenie/shajxontoxur-tumani-1-etazhli-uj-7-xona-2-sanuzel-uj-ichida-ID46Gf7.html
Продаю Евро дом Корасу 2 ул. Интизор,https://www.olx.uz/d/oz/obyavlenie/prodayu-evro-dom-korasu-2-ul-intizor-ID45TeT.html
Яшнобод туман Янгиобод 4.5 сот 6 хона Уй узимники,https://www.olx.uz/d/oz/obyavlenie/yashnobod-tuman-yangiobod-4-5-sot-6-xona-uj-uzimniki-ID46GiC.html
Домрабад махалля Нурхон Дом 1.6 соток,https://www.olx.uz/d/oz/obyavlenie/domrabad-maxallya-nurxon-dom-1-6-sotok-ID46iVm.html
"Продаются 2 коттеджа по 2.2 сотки, махаля Амира Темура",https://www.olx.uz/d/oz/obyavlenie/prodayutsya-2-kottedzha-po-2-2-sotki-maxalya-amira-temura-ID44O6Z.html
"Продается Оханграбо частный дом 2 этажа, николаевский кирпич, 4.5сот",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-oxangrabo-chastnyj-dom-2-etazha-nikolaevskij-kirpich-4-5sot-ID414Gd.html
Сергели Хонабод 2-этажли Евроремонт Уй,https://www.olx.uz/d/oz/obyavlenie/sergeli-xonabod-2-etazhli-evroremont-uj-ID3XLQn.html
Мать и Дитя еро участок 5.5соток 590кв.м 3уровней со всеми удобствами,https://www.olx.uz/d/oz/obyavlenie/mat-i-ditya-ero-uchastok-5-5sotok-590kv-m-3urovnej-so-vsemi-udobstvami-ID440q3.html
Продается дом на Ракате,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-na-rakate-ID46iV6.html
"СРОЧНО продается Дом Домбрабад, 3,4 сот, 535 м2 (87648)",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dom-dombrabad-3-4-sot-535-m2-87648-ID43jDP.html
Урикзор 3 сотик 5 хона Тоза ремонт 190.000,https://www.olx.uz/d/oz/obyavlenie/urikzor-3-sotik-5-xona-toza-remont-190-000-ID45Tdz.html
"УЧАСТОК ""Sayram Village"" Ор-р: British school м. Буюк Йпакйоли",https://www.olx.uz/d/oz/obyavlenie/uchastok-sayram-village-or-r-british-school-m-buyuk-jpakjoli-ID46mL0.html
* ЮКОРИДАРХОН Сергели 1.6 Соток 5 Хона + Кухня Ориентир КИА автосалон,https://www.olx.uz/d/oz/obyavlenie/yukoridarxon-sergeli-1-6-sotok-5-xona-kuxnya-orientir-kia-avtosalon-ID45TcB.html
4 sotix uglavoy uchastka sotiladi salamatina yakkasaroyda,https://www.olx.uz/d/oz/obyavlenie/4-sotix-uglavoy-uchastka-sotiladi-salamatina-yakkasaroyda-ID46GfA.html
